Street Pair,Distance (km),Time (minutes),Weight
CA-237 W - I-280,11.389420614214064,8.542065460660547,6.494532369740214e-05
CA-237 W - I-280 N,11.389420614214064,8.542065460660547,0.0006329755927004072
CA-237 W - I-280 S,11.43142432858598,8.573568246439486,0.00154692034513683
CA-237 W - I-680,12.679178711464317,9.509384033598238,3.61546780957405e-05
CA-237 W - I-680 N,12.679178711464317,9.509384033598238,0.0009510430065841934
CA-237 W - I-680 S,12.252977701300175,9.189733275975131,0.0008556468755927686
CA-237 W - I-880,3.4580694284625917,2.5935520713469438,3.4431997299202025e-05
CA-237 W - I-880 N,3.4580694284625917,2.5935520713469438,0.0007012446090507868
CA-237 W - I-880 S,3.2321118492570218,2.4240838869427663,0.00032353035597081634
CA-237 W - Junipero Serra Fwy N,11.389420614214064,8.542065460660547,0.00023980140367712354
CA-237 W - Junipero Serra Ln,11.576853650050774,8.682640237538081,1.726977143246324e-05
CA-237 W - Lapa Dr,11.738962209143669,8.804221656857752,1.751159687549007e-05
CA-237 W - Lawrence Expy,14.863684614900832,11.147763461175623,2.2172901524278315e-05
CA-237 W - Lincoln Ave,11.847547233981247,8.885660425485936,1.7673578586291526e-05
CA-237 W - Lori Anne Ln,13.777439282215287,10.333079461661466,2.0552495049244656e-05
CA-237 W - Lower Guadalupe River Trl,1.2377088622916017,0.9282816467187013,1.8463521953234968e-06
CA-237 W - MacArthur Ave,11.169088827305654,8.37681662047924,1.6661488258133206e-05
CA-237 W - Matrix Blvd,6.430720270356943,4.823040202767707,9.593026963304969e-06
CA-237 W - McCreery Ave,13.01069227989398,9.758019209920485,1.9408700208531844e-05
CA-237 W - McCreery Ct,12.728537946914038,9.546403460185529,1.8987796482309014e-05
CA-237 W - McKee Rd,12.357749449551818,9.268312087163864,1.8434672741368923e-05
CA-237 W - McKendrie St,8.691258931571292,6.51844419867847,1.2965185511171476e-05
CA-237 W - McLaughlin Ave,12.479978262589347,9.35998369694201,6.733572271580081e-05
CA-237 W - Meadowgate Way,6.584039154623362,4.938029365967521,9.8217404089094e-06
CA-237 W - Meridian Ave,11.930092490161364,8.947569367621023,8.163762291017421e-05
CA-237 W - Montague Expy,2.896169477510471,2.1721271081328535,2.1469304336785123e-05
CA-237 W - Monterey Rd,22.821410064048948,17.11605754803671,3.404383846304502e-05
CA-237 W - Moorpark Ave,11.503979861669519,8.62798489625214,1.7161061958645507e-05
CA-237 W - Morse St,8.815489518981709,6.611617139236281,1.3150506489940962e-05
CA-237 W - Muirfield Dr,12.143212864633616,9.107409648475212,1.8114637790817196e-05
CA-237 W - N 10th St,9.121350280851177,6.841012710638383,1.3606774281459743e-05
CA-237 W - N 1st St,1.6968055748155428,1.272604181111657,9.601798546487453e-06
CA-237 W - N 4th St,10.668787976908169,8.001590982681128,1.591516446455276e-05
CA-237 W - N 5th St,9.18010874377439,6.885081557830793,1.3694427218525447e-05
CA-237 W - N Bascom Ave,9.967578609309246,7.475683956981935,6.689242004707435e-05
CA-237 W - N Capitol Ave,11.664032860494446,8.748024645370835,1.739982101964259e-05
CA-237 W - N Jackson Ave,11.342841815492594,8.507131361619447,1.692068427826108e-05
CA-237 W - N Monroe St,9.697960631913809,7.273470473935356,1.4466932772657423e-05
CA-237 W - Narvaez Ave,18.145269895338853,13.60895242150414,2.7068206366371734e-05
CA-237 W - Norman Y Mineta Hwy,25.280212923915844,18.960159692936884,4.434781352177937e-05
CA-237 W - Norwalk Dr,11.434444849120364,8.575833636840272,1.8052129805548776e-05
CA-237 W - O'Connor Dr,10.323210704571956,7.742408028428968,1.5399649568545216e-05
CA-237 W - Old Bayshore Hwy,6.430720270356943,4.823040202767707,1.1845386737997488e-05
CA-237 W - Pamela Ave,11.188858247151453,8.391643685363588,1.6690979290188178e-05
CA-237 W - Park Ave,9.763323679386552,7.322492759539914,1.4564438098724888e-05
CA-237 W - Parkmoor Ave,11.473589505174294,8.60519212888072,2.1134351868531048e-05
CA-237 W - Paula Ct,12.245801309361902,9.184350982021426,1.8267674103240618e-05
CA-237 W - Peachwood Dr,7.498212677560337,5.623659508170253,1.1185458761750634e-05
CA-237 W - Race St,11.613249125726592,8.709936844294944,1.7324064383302643e-05
CA-237 W - Ridgetree Way,7.1467011337003195,5.36002585027524,1.0661091416197452e-05
CA-237 W - Rincon Cir,4.492534961421061,3.3694012210657958,6.701739028699867e-06
CA-237 W - S 10th St,13.158735528452128,9.869051646339097,9.581862243430628e-05
CA-237 W - S 11th St,11.978496774508578,8.983872580881433,6.462997934686103e-05
CA-237 W - S 1st St,13.24927500696824,9.93695625522618,1.976460599164487e-05
CA-237 W - S 3rd St,12.394819327242535,9.296114495431901,3.7519118103563155e-05
CA-237 W - S 7th St,13.876659083981128,10.407494312985847,2.070050618852885e-05
CA-237 W - S 8th St,10.906079510208757,8.179559632656568,1.6269144109353915e-05
CA-237 W - S Almaden Blvd,11.020198790165521,8.26514909262414,1.6439381545229415e-05
CA-237 W - S Bascom Ave,11.457836826072795,8.593377619554595,4.673938087275744e-05
CA-237 W - S De Anza Blvd,14.702945956249534,11.02720946718715,2.193311963023524e-05
CA-237 W - S Genevieve Ln,12.159417117087855,9.119562837815891,1.813881048441581e-05
CA-237 W - S Jackson Ave,12.973744463503285,9.730308347627464,1.9353583303431024e-05
CA-237 W - S King Rd,14.383615310978541,10.787711483233906,2.839325662387164e-05
CA-237 W - S Valley Fwy N,17.073003735546784,12.804752801660088,2.5468653322501913e-05
CA-237 W - S Valley Fwy S,17.073003735546784,12.804752801660088,2.5468653322501913e-05
CA-237 W - S Winchester Blvd,13.135902191006833,9.851926643255126,9.161306585562943e-05
CA-237 W - San Tomas Expy,12.149210256509264,9.111907692381948,1.8123584400147692e-05
CA-237 W - Saratoga Ave,14.423191163582239,10.817393372686679,0.00021447645840025876
CA-237 W - Sherwood Ave,8.525451958892148,6.394088969169111,1.2717842959677362e-05
CA-237 W - Sinclair Fwy N,12.679178711464317,9.509384033598238,0.0008208975767003678
CA-237 W - Sinclair Fwy S,12.521024792896693,9.39076859467252,4.4484070832963724e-05
CA-237 W - Southbay Fwy,0.0,0.0,0.0
CA-237 W - Southwest Expy,12.380830804884472,9.285623103663353,1.8469104353186406e-05
CA-237 W - Spring St,8.921273834650385,6.690955375987789,1.3308310242839713e-05
CA-237 W - Stevens Creek Blvd,11.449985815003098,8.587489361252324,2.4611744509349162e-05
CA-237 W - Story Rd,14.318365948231673,10.738774461173755,2.1359422403274596e-05
CA-237 W - Summer St,12.544884310341544,9.408663232756158,1.8713831169952e-05
CA-237 W - The Alameda,9.766083951173403,7.324562963380052,1.4568555734162924e-05
CA-237 W - Tortola Way,10.82685370318966,8.120140277392244,1.615095901173317e-05
CA-237 W - Trimble Rd,4.571960317907854,3.42897023843089,6.820221804239041e-06
CA-237 W - Tully Rd,15.501830095692345,11.626372571769258,2.3124855045249052e-05
CA-237 W - US-101,19.354073530963323,14.515555148222493,4.2443483253402566e-05
CA-237 W - US-101 N,26.925484790376224,20.194113592782166,0.0006247856804470876
CA-237 W - US-101 S,26.900651426139902,20.175488569604926,0.0001593056577456005
CA-237 W - W Alma Ave,13.489362455189822,10.117021841392367,2.0122756442529415e-05
CA-237 W - W San Carlos St,10.84047967057169,8.130359752928767,1.6171285548575316e-05
CA-237 W - W Virginia St,12.177983852323674,9.133487889242756,1.8166507411703842e-05
CA-237 W - Walnut Grove Ave,9.111085466266502,6.8333140996998765,1.3591461744303054e-05
CA-237 W - Water Witch Way,11.346887605442204,8.510165704081652,2.2892345743979647e-05
CA-237 W - Woz Way,11.610413066025167,8.707809799518875,1.7319833691243043e-05
CA-237 W - Yerba Buena Rd,21.89286379106196,16.41964784329647,3.265867956031668e-05
CA-237 W - Zanker Rd,1.763034921429655,1.3222761910722414,2.630007344042688e-06
CA-85 - CA-85 N,13.58604517798158,10.189533883486185,2.026698289425402e-05
CA-85 - CA-85 S,13.539951743803032,10.154963807852274,6.354976350953954e-05
CA-85 - CA-87 N,6.274544283330583,4.7059082124979374,5.778855284947467e-06
CA-85 - CA-87 S,11.110434406302927,8.332825804727195,6.8245843340715726e-06
CA-85 - Capitol Expressway Auto Mall,5.754668634793542,4.316001476095156,1.0099443454062665e-06
CA-85 - Charles Cali Dr,7.698738031555611,5.7740535236667085,1.35112852453801e-06
CA-85 - Coleman Ave,11.525769485599831,8.644327114199873,6.068317634168311e-06
CA-85 - Coyote Rd,11.43437876576683,8.575784074325123,3.5074956863989755e-06
CA-85 - Curtner Ave,2.8194623939827568,2.1145967954870675,4.948156501439738e-07
CA-85 - Davis St,9.677828282830216,7.258371212122662,1.1460968143941684e-05
CA-85 - De la Cruz Blvd,14.268160343993623,10.701120257995218,2.5040621403708808e-06
CA-85 - Delmas Ave,8.003671289415934,6.00275346706195,1.4046443112924963e-06
CA-85 - Dipper Cir,13.133325276913236,9.849993957684928,2.304898586098273e-06
CA-85 - Drake St,8.278489866486016,6.208867399864512,3.2658642523287333e-06
CA-85 - Duane St,9.018972470644993,6.764229352983745,1.5828296685981962e-06
CA-85 - E Brokaw Rd,14.8288292240225,11.121621918016876,7.414785332741851e-05
CA-85 - E Capitol Expy,13.401722410614232,10.051291807960673,1.93989931893641e-05
CA-85 - E Gish Rd,13.470751686784254,10.10306376508819,1.418470152618382e-05
CA-85 - E Reed St,9.90232565012814,7.426744237596104,2.6067872273962324e-06
CA-85 - E Saint James St,13.423847386449962,10.067885539837473,2.3558852163219686e-06
CA-85 - Felipe Ave,11.664274996039236,8.748206247029428,6.141240785414658e-06
CA-85 - Foss Ave,14.148055273498247,10.611041455123686,2.4829837004989426e-06
CA-85 - Grant St,8.845617126321738,6.634212844741303,1.3965018038180444e-05
CA-85 - Guadalupe Fwy N,6.503774003012549,4.877830502259412,1.2838449881946773e-05
CA-85 - Guadalupe Fwy S,6.503774003012549,4.877830502259412,8.843506700596315e-06
CA-85 - Guadalupe Pkwy,6.503774003012549,4.877830502259412,2.8535308438217563e-06
CA-85 - Guadalupe Pkwy N,6.503774003012549,4.877830502259412,9.414212869360667e-05
CA-85 - Guadalupe Pkwy S,6.503774003012549,4.877830502259412,6.190454690417419e-05
CA-85 - Guadalupe River Trl,17.697480386215723,13.273110289661792,3.1059078077808596e-06
CA-85 - Hamline St,10.813798733140771,8.110349049855579,1.8978216776662054e-06
CA-85 - Hellyer Ave,11.005257170724025,8.25394287804302,1.9314226334620667e-06
CA-85 - Herald Ave,11.679737430014978,8.759803072511234,4.607656416140909e-06
CA-85 - Highway 87 Bikeway,6.539083211790274,4.9043124088427055,1.7214136555037896e-06
CA-85 - Hostetter Rd,16.203425817848853,12.15256936338664,1.7062207386194843e-05
CA-85 - I 280,7.482110984924837,5.611583238693628,1.313110477854309e-06
CA-85 - I-280,7.482110984924837,5.611583238693628,4.2664867363787656e-05
CA-85 - I-280 N,7.482110984924837,5.611583238693628,0.00041582392957043653
CA-85 - I-280 S,7.441218632291756,5.580913974218817,0.0010069587274543269
CA-85 - I-680,13.686463514541035,10.264847635905777,3.902695071171377e-05
CA-85 - I-680 N,13.686463514541035,10.264847635905777,0.0010265976769145728
CA-85 - I-680 S,14.102536561748217,10.576902421311162,0.000984804807545861
CA-85 - I-880,20.4798217781775,15.359866333633125,0.00020391758544531337
CA-85 - I-880 N,20.4798217781775,15.359866333633125,0.004153000659287725
CA-85 - I-880 S,19.750951783538856,14.813213837654141,0.00197704558484251
CA-85 - Junipero Serra Fwy N,7.482110984924837,5.611583238693628,0.00015753397625984622
CA-85 - Junipero Serra Ln,8.856551507588044,6.642413630691033,6.994461553117657e-06
CA-85 - Lapa Dr,9.542562718642118,7.156922038981588,1.6747197571216918e-06
CA-85 - Lawrence Expy,7.386005207783838,5.539503905837878,4.8581449254198195e-06
CA-85 - Lincoln Ave,7.754263225485648,5.815697419114236,1.3608731960727313e-06
CA-85 - Lori Anne Ln,17.771220323305016,13.328415242478762,3.11884916674003e-06
CA-85 - Lower Guadalupe River Trl,17.697480386215723,13.273110289661792,3.1059078077808596e-06
CA-85 - MacArthur Ave,7.706048514115594,5.779536385586695,3.040036138818602e-06
CA-85 - Matrix Blvd,13.352742448060742,10.014556836045557,2.3434062996346606e-06
CA-85 - McCreery Ave,12.772123284251506,9.57909246318863,3.3622614545792093e-06
CA-85 - McCreery Ct,12.788565007544275,9.591423755658205,3.36658973823603e-06
CA-85 - McKee Rd,17.281953275074585,12.961464956305939,3.03298279977559e-06
CA-85 - McKendrie St,10.666217718893902,7.999663289170426,5.615763628997639e-06
CA-85 - McLaughlin Ave,11.381293684026474,8.535970263019856,6.140777007216484e-05
CA-85 - Meadowgate Way,18.584630739833425,13.938473054875068,7.331636826864286e-06
CA-85 - Meridian Ave,7.3948330162952685,5.546124762221451,5.060284233050852e-05
CA-85 - Montague Expy,16.372168057916387,12.27912604343729,0.00012136688181333419
CA-85 - Monterey Rd,11.331670773902214,8.49875308042666,1.9887082208198384e-06
CA-85 - Moorpark Ave,7.876449226373783,5.907336919780337,1.1401160255176052e-05
CA-85 - Morse St,10.158663802504432,7.618997851878323,9.35612936210658e-06
CA-85 - Muirfield Dr,14.28565618397944,10.714242137984579,5.635691364579889e-06
CA-85 - N 10th St,11.9061925252569,8.929644393942676,9.402915546821637e-06
CA-85 - N 1st St,17.348259131916215,13.011194348937162,9.816946136273088e-05
CA-85 - N 4th St,10.352698629332021,7.764523971999017,2.725347914171655e-06
CA-85 - N 5th St,11.442107376281845,8.581580532211383,6.024269533612391e-06
CA-85 - N Bascom Ave,8.929370053593587,6.69702754019519,5.992500242966656e-05
CA-85 - N Capitol Ave,15.044530893961557,11.283398170471168,3.96047275783538e-06
CA-85 - N Jackson Ave,14.268230337387253,10.70117275304044,7.512223272634389e-06
CA-85 - N Monroe St,9.18649568375473,6.889871762816047,3.624072547241241e-06
CA-85 - Narvaez Ave,6.470817841304872,4.853113380978654,1.1356285311490052e-06
CA-85 - Norman Y Mineta Hwy,13.58604517798158,10.189533883486185,2.3833319753474187e-05
CA-85 - Norwalk Dr,8.711677133270188,6.533757849952641,1.3753560274150312e-05
CA-85 - O'Connor Dr,8.549099994453265,6.4118249958399485,5.623170521351635e-06
CA-85 - Old Bayshore Hwy,13.352742448060742,10.014556836045557,2.4595751589327888e-05
CA-85 - Pamela Ave,14.65557589460122,10.991681920950915,5.781624690420182e-06
CA-85 - Park Ave,9.29671043411336,6.97253282558502,1.6315726811868947e-06
CA-85 - Parkmoor Ave,7.4303437286983325,5.572757796523749,1.3686693148262328e-05
CA-85 - Paula Ct,7.137450763081891,5.353088072311419,1.878933913381308e-06
CA-85 - Peachwood Dr,17.061200511619198,12.795900383714399,2.9942406897891693e-06
CA-85 - Race St,7.858278627151325,5.893708970363494,1.3791278990650576e-06
CA-85 - Ridgetree Way,16.94470301085345,12.708527258140085,6.684685337781685e-06
CA-85 - Rincon Cir,16.40789891299681,12.305924184747607,4.31937938884641e-06
CA-85 - S 10th St,9.581073894124557,7.185805420593418,6.97669848285415e-05
CA-85 - S 11th St,10.246206787587543,7.684655090690656,5.528340872242858e-05
CA-85 - S 1st St,8.765053613017106,6.573790209762829,1.538266909084502e-06
CA-85 - S 3rd St,9.258840205801212,6.944130154350909,2.802650930296027e-05
CA-85 - S 7th St,8.98684613868424,6.740134604013181,4.731574492017253e-06
CA-85 - S 8th St,10.567831572366853,7.925873679275139,1.8546544409503827e-06
CA-85 - S Almaden Blvd,9.540184341580431,7.155138256185324,6.275056250674529e-06
CA-85 - S Bascom Ave,7.440878349121874,5.580658761841406,3.0353203005655406e-05
CA-85 - S De Anza Blvd,10.961529364079526,8.221147023059643,1.9237484033959564e-06
CA-85 - S Genevieve Ln,6.7453365553445925,5.059002416508444,1.183806565462976e-06
CA-85 - S Jackson Ave,13.706121136214628,10.279590852160972,3.608136389108501e-06
CA-85 - S King Rd,12.146254717109073,9.109691037831805,2.397670681157331e-05
CA-85 - S Valley Fwy N,16.684710237228085,12.513532677921063,2.4151118068387654e-05
CA-85 - S Valley Fwy S,16.684710237228085,12.513532677921063,1.683070145180383e-05
CA-85 - S Winchester Blvd,5.945468663763957,4.459101497822967,4.146518482825577e-05
CA-85 - San Tomas Expy,7.338430562207495,5.503822921655621,1.931841845501123e-06
CA-85 - Saratoga Ave,7.32046030567559,5.490345229256692,0.00010885707486047243
CA-85 - Sherwood Ave,10.486101948345173,7.8645764612588795,4.1367672186221705e-06
CA-85 - Sinclair Fwy N,13.686463514541035,10.264847635905777,0.0008861129721695662
CA-85 - Sinclair Fwy S,11.306192558484682,8.479644418863511,4.016807561215645e-05
CA-85 - Southbay Fwy,18.871269246802715,14.153451935102037,1.2412577347084487e-05
CA-85 - Southwest Expy,6.854009679930682,5.140507259948011,1.2028786988278347e-06
CA-85 - Spring St,10.720207064968443,8.040155298726333,1.881396339901962e-06
CA-85 - Stevens Creek Blvd,10.243199649276356,7.682399736957267,2.2017757646119528e-05
CA-85 - Story Rd,16.771313828096066,12.57848537107205,5.1446005167684685e-06
CA-85 - Summer St,13.986839693181281,10.49012976988596,3.682035549229972e-06
CA-85 - The Alameda,9.522986215006709,7.142239661255032,3.7568180618201472e-06
CA-85 - Tortola Way,14.883218427094462,11.162413820320847,2.612004833955078e-06
CA-85 - Trimble Rd,14.36969812009047,10.777273590067853,4.407904898337752e-06
CA-85 - Tully Rd,9.216688939571814,6.91251670467886,1.6175289088948533e-06
CA-85 - US-101,11.259726727463834,8.444795045597877,2.469258071332819e-05
CA-85 - US-101 N,15.32093757176163,11.490703178821223,0.00035551086564954983
CA-85 - US-101 S,15.278773112906102,11.459079834679576,9.048089437462994e-05
CA-85 - W Alma Ave,8.252967817491676,6.189725863118757,1.4483958519697893e-06
CA-85 - W San Carlos St,8.0766289163402,6.057471687255149,2.1261725622265575e-06
CA-85 - W Virginia St,8.238984508790477,6.1792383815928575,1.4459417812927287e-06
CA-85 - Walnut Grove Ave,9.827828455883983,7.370871341912988,6.46425416685769e-06
CA-85 - Water Witch Way,7.797733757722996,5.848300318292248,1.5731927856206146e-05
CA-85 - Woz Way,8.962776901063055,6.722082675797291,7.078353057614547e-06
CA-85 - Yerba Buena Rd,16.142749471389674,12.107062103542257,2.833052532228888e-06
CA-85 - Zanker Rd,17.762338785512544,13.321754089134409,9.351871370572356e-06
CA-85 N - CA-85 S,0.05993568115763758,0.044951760868228184,2.81308119513372e-07
CA-85 N - CA-87 N,8.534895631725723,6.401171723794292,1.2731930558626846e-05
CA-85 N - CA-87 S,16.885262854452385,12.663947140839289,2.5188590863129345e-05
CA-85 N - Capitol Expressway Auto Mall,9.266985026553257,6.950238769914943,1.3824024913360822e-05
CA-85 N - Charles Cali Dr,17.783089613952427,13.33731721046432,2.652792393161353e-05
CA-85 N - Coleman Ave,18.505567178257305,13.879175383692978,2.760567983816533e-05
CA-85 N - Coyote Rd,4.527678347641272,3.395758760730954,6.754164175093867e-06
CA-85 N - Curtner Ave,13.686686302248638,10.265014726686479,2.0417114291379405e-05
CA-85 N - Davis St,17.543584028182725,13.157688021137043,2.6170641474041578e-05
CA-85 N - De la Cruz Blvd,21.14598096225461,15.85948572169096,3.154451710044332e-05
CA-85 N - Delmas Ave,13.45126846285417,10.088451347140627,2.0065929729462704e-05
CA-85 N - Dipper Cir,15.508607283279154,11.631455462459366,2.3134964914831676e-05
CA-85 N - Drake St,14.302292846513554,10.726719634885166,2.1335445353786596e-05
CA-85 N - Duane St,13.411692918203034,10.058769688652275,2.0006892910729372e-05
CA-85 N - E Brokaw Rd,19.205533115248812,14.40414983643661,9.603246695952287e-05
CA-85 N - E Capitol Expy,9.803948059855598,7.352961044891699,1.4625039518289589e-05
CA-85 N - E Gish Rd,17.893041312257715,13.419780984193286,2.6691944377560445e-05
CA-85 N - E Reed St,13.398520455836211,10.048890341877158,1.9987242889993668e-05
CA-85 N - E Saint James St,14.754397302559669,11.065797976919752,2.2009872176093387e-05
CA-85 N - Felipe Ave,12.42586567666233,9.319399257496746,1.8536285123161026e-05
CA-85 N - Foss Ave,14.197328716318122,10.647996537238592,2.117886511256756e-05
CA-85 N - Grant St,13.5858789797979,10.189409234848426,2.144870643935594e-05
CA-85 N - Guadalupe Fwy N,9.582685975460073,7.187014481595055,1.8916222115558185e-05
CA-85 N - Guadalupe Fwy S,9.582685975460073,7.187014481595055,1.4294971803892563e-05
CA-85 N - Guadalupe Pkwy,9.582685975460073,7.187014481595055,1.4294971803892563e-05
CA-85 N - Guadalupe Pkwy N,9.582685975460073,7.187014481595055,0.00013870937949478457
CA-85 N - Guadalupe Pkwy S,9.582685975460073,7.187014481595055,9.121040078592284e-05
CA-85 N - Guadalupe River Trl,24.49822243977257,18.373666829829425,3.6545223324530726e-05
CA-85 N - Hamline St,17.486407372176487,13.114805529132365,2.6085348197444275e-05
CA-85 N - Hellyer Ave,5.439002010168508,4.079251507626381,8.113631248668871e-06
CA-85 N - Herald Ave,12.983616923838266,9.737712692878699,1.936831054613573e-05
CA-85 N - Highway 87 Bikeway,9.463948449978128,7.097961337483596,1.4117845100254873e-05
CA-85 N - Hostetter Rd,19.02647320193525,14.269854901451438,2.838274139898691e-05
CA-85 N - I 280,16.759096214068542,12.569322160551406,2.5000381777336745e-05
CA-85 N - I-280,16.759096214068542,12.569322160551406,9.556455638667234e-05
CA-85 N - I-280 N,16.759096214068542,12.569322160551406,0.0009313993414190198
CA-85 N - I-280 S,16.606469052919696,12.454851789689773,0.002247216453561936
CA-85 N - I-680,13.401636148690724,10.051227111518042,3.82147654779916e-05
CA-85 N - I-680 N,13.401636148690724,10.051227111518042,0.001005233274650031
CA-85 N - I-680 S,13.97338467638932,10.48003850729199,0.00097578590537545
CA-85 N - I-880,24.99391646351674,18.745437347637555,0.0002488644262272362
CA-85 N - I-880 N,24.99391646351674,18.745437347637555,0.005068391350054243
CA-85 N - I-880 S,24.32573122747088,18.244298420603158,0.002434975288705801
CA-85 N - Junipero Serra Fwy N,16.759096214068542,12.569322160551406,0.0003528585810131596
CA-85 N - Junipero Serra Ln,20.197058681755095,15.14779401131632,3.0128962288508158e-05
CA-85 N - Lapa Dr,21.181504013412976,15.886128010059732,3.159750861200881e-05
CA-85 N - Lawrence Expy,20.239511463818005,15.179633597863502,3.0192291226150503e-05
CA-85 N - Lincoln Ave,14.622327514647893,10.96674563598592,2.1812857069975992e-05
CA-85 N - Lori Anne Ln,15.411813306687796,11.558859980015846,2.2990572500251516e-05
CA-85 N - Lower Guadalupe River Trl,24.49822243977257,18.373666829829425,3.6545223324530726e-05
CA-85 N - MacArthur Ave,16.70683839560858,12.530128796706435,2.49224261766491e-05
CA-85 N - Matrix Blvd,18.903090449175163,14.177317836881373,2.819868517755705e-05
CA-85 N - McCreery Ave,12.721070318114728,9.540802738586047,1.8976656647047646e-05
CA-85 N - McCreery Ct,12.98155632169262,9.736167241269465,1.9365236642884963e-05
CA-85 N - McKee Rd,16.07500351149234,12.056252633619255,2.39798864882687e-05
CA-85 N - McKendrie St,17.19454158303203,12.895906187274022,2.564995740648803e-05
CA-85 N - McLaughlin Ave,12.857288167438528,9.642966125578896,6.937149830741457e-05
CA-85 N - Meadowgate Way,21.20171183996882,15.901283879976614,3.1627653637273485e-05
CA-85 N - Meridian Ave,14.915523625264996,11.186642718948747,0.00010206692816768836
CA-85 N - Montague Expy,22.391148070297994,16.793361052723494,0.000165985580645119
CA-85 N - Monterey Rd,2.623009074427889,1.9672568058209166,3.912873786777803e-06
CA-85 N - Moorpark Ave,18.543098336759652,13.907323752569738,2.7661666943861207e-05
CA-85 N - Morse St,17.72703093677684,13.295273202582628,2.6444298399936846e-05
CA-85 N - Muirfield Dr,14.161807976739555,10.621355982554666,2.1125877049301232e-05
CA-85 N - N 10th St,16.16471926427727,12.123539448207952,2.4113719962485616e-05
CA-85 N - N 1st St,23.59632289613878,17.697242172104087,0.00013352569218852534
CA-85 N - N 4th St,14.715944115133526,11.036958086350145,2.195250963375044e-05
CA-85 N - N 5th St,16.157308840672737,12.117981630504552,2.4102665463073552e-05
CA-85 N - N Bascom Ave,17.25354941695658,12.940162062717436,0.00011578857013719562
CA-85 N - N Capitol Ave,14.988267703451752,11.241200777588814,2.235874834662415e-05
CA-85 N - N Jackson Ave,14.819770049693652,11.114827537270239,2.2107391971630504e-05
CA-85 N - N Monroe St,18.061978466289133,13.54648384971685,2.6943956377086814e-05
CA-85 N - Narvaez Ave,8.388462023284257,6.291346517463192,1.2513488223234288e-05
CA-85 N - Norman Y Mineta Hwy,0.0,0.0,0.0
CA-85 N - Norwalk Dr,19.878229447103525,14.908672085327645,3.13827547396147e-05
CA-85 N - O'Connor Dr,17.460433759524324,13.095325319643244,2.604660206077041e-05
CA-85 N - Old Bayshore Hwy,18.903090449175163,14.177317836881373,3.4819492607380654e-05
CA-85 N - Pamela Ave,15.149056939910864,11.361792704933148,2.259860569011203e-05
CA-85 N - Park Ave,16.83167350789422,12.623755130920665,2.5108648955401204e-05
CA-85 N - Parkmoor Ave,16.24677479087395,12.185081093155462,2.9926559164789813e-05
CA-85 N - Paula Ct,14.636691288601021,10.977518466450766,2.1834284229770574e-05
CA-85 N - Peachwood Dr,19.406912674757717,14.555184506068288,2.8950261982569823e-05
CA-85 N - Race St,14.92438477421065,11.193288580657986,2.2263450986928734e-05
CA-85 N - Ridgetree Way,19.566394929797795,14.674796197348346,2.918816963652586e-05
CA-85 N - Rincon Cir,21.08328832166378,15.812466241247833,3.1450995353841936e-05
CA-85 N - S 10th St,12.174914282099145,9.131185711574359,8.865468207367545e-05
CA-85 N - S 11th St,13.325607496727192,9.994205622545394,7.189831524859156e-05
CA-85 N - S 1st St,12.253223420630516,9.189917565472886,1.8278746037725568e-05
CA-85 N - S 3rd St,13.057641363125542,9.793231022344157,3.952548040618102e-05
CA-85 N - S 7th St,11.526554282872342,8.644915712154257,1.7194737351474815e-05
CA-85 N - S 8th St,14.416605670528673,10.812454252896504,2.1505971509011146e-05
CA-85 N - S Almaden Blvd,14.563709950375179,10.922782462781385,2.1725414318472173e-05
CA-85 N - S Bascom Ave,16.29074840691042,12.218061305182815,6.645403543888933e-05
CA-85 N - S De Anza Blvd,23.832363876779127,17.874272907584345,3.5551928813185264e-05
CA-85 N - S Genevieve Ln,16.718250547339867,12.538687910504901,2.4939450253994248e-05
CA-85 N - S Jackson Ave,13.154831778656385,9.86612383399229,1.9623720305810666e-05
CA-85 N - S King Rd,11.235070628369511,8.426302971277135,2.2178029420401418e-05
CA-85 N - S Valley Fwy N,11.71356242440852,8.785171818306392,1.7473706746611413e-05
CA-85 N - S Valley Fwy S,11.71356242440852,8.785171818306392,1.7473706746611413e-05
CA-85 N - S Winchester Blvd,16.881367560838054,12.66102567062854,0.0001177348777111748
CA-85 N - San Tomas Expy,18.367559586831476,13.775669690123607,2.7399807013655852e-05
CA-85 N - Saratoga Ave,19.986379347986535,14.989784510989901,0.00029720245749939676
CA-85 N - Sherwood Ave,17.84119326143955,13.380894946079662,2.6614600047752446e-05
CA-85 N - Sinclair Fwy N,13.401636148690724,10.051227111518042,0.000867672180401795
CA-85 N - Sinclair Fwy S,12.807959009278699,9.605969256959025,4.5503476370214896e-05
CA-85 N - Southbay Fwy,25.280212923915844,18.960159692936884,3.771175762925146e-05
CA-85 N - Southwest Expy,14.785541778967708,11.08915633422578,2.2056331948775078e-05
CA-85 N - Spring St,16.771609134604986,12.57870685095374,2.5019047926546987e-05
CA-85 N - Stevens Creek Blvd,21.85050996693419,16.38788247520064,4.696767117392504e-05
CA-85 N - Story Rd,14.10468351403226,10.578512635524195,2.104066163205762e-05
CA-85 N - Summer St,13.66560371857085,10.249202788928137,2.0385664347178065e-05
CA-85 N - The Alameda,16.449206921159348,12.33690519086951,2.4538104424639455e-05
CA-85 N - Tortola Way,15.566406508500645,11.674804881375485,2.322118690905584e-05
